order_number,line_item,order_date,delivery_date,customerkey,storekey,productkey,quantity,currency_code,shipping_days,gender,name,city,state_code,state,country,continent,birthday,age,country_store,state_store,open_date,product_name,brand,color,subcategorykey,subcategory,categorykey,category,cost_usd,price_usd,date,currency,exchange
371019,3,"2016-01-06 00:00:00","2016-01-06 00:00:00",916074,41,1615,2,GBP,0,FEMALE,"HOLLIE LEE",SPRINGSIDE,"NORTH AYRSHIRE","NORTH AYRSHIRE","UNITED KINGDOM",EUROPE,"1939-08-14 00:00:00",85,"UNITED KINGDOM",FERMANAGH,"2013-06-07 00:00:00","SV DVD 15-INCH PLAYER PORTABLE L200 WHITE","SOUTHRIDGE VIDEO",WHITE,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",96.08,289.99,"2016-01-06 00:00:00",GBP,0.6837
371019,4,"2016-01-06 00:00:00","2016-01-06 00:00:00",916074,41,2093,2,GBP,0,FEMALE,"HOLLIE LEE",SPRINGSIDE,"NORTH AYRSHIRE","NORTH AYRSHIRE","UNITED KINGDOM",EUROPE,"1939-08-14 00:00:00",85,"UNITED KINGDOM",FERMANAGH,"2013-06-07 00:00:00","CONTOSO WATER HEATER 2.6GPM E0900 BLUE",CONTOSO,BLUE,804,"WATER HEATERS",8,"HOME APPLIANCES",258.99,508,"2016-01-06 00:00:00",GBP,0.6837
372000,1,"2016-01-07 00:00:00","2016-01-22 00:00:00",1413890,0,148,3,USD,15,FEMALE,"JENA ZIMMERMAN",ALOHA,OR,OREGON,"UNITED STATES","NORTH AMERICA","1999-01-14 00:00:00",25,ONLINE,ONLINE,"2010-01-01 00:00:00","ADVENTURE WORKS 52" LCD HDTV X590 BROWN","ADVENTURE WORKS",BROWN,201,TELEVISIONS,2,"TV AND VIDEO",960.82,2899.99,"2016-01-07 00:00:00",USD,1
372000,2,"2016-01-07 00:00:00","2016-01-22 00:00:00",1413890,0,1620,1,USD,15,FEMALE,"JENA ZIMMERMAN",ALOHA,OR,OREGON,"UNITED STATES","NORTH AMERICA","1999-01-14 00:00:00",25,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO DVD PLAYER M140 GOLD",CONTOSO,GOLD,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",28.05,60.99,"2016-01-07 00:00:00",USD,1
372000,3,"2016-01-07 00:00:00","2016-01-22 00:00:00",1413890,0,825,3,USD,15,FEMALE,"JENA ZIMMERMAN",ALOHA,OR,OREGON,"UNITED STATES","NORTH AMERICA","1999-01-14 00:00:00",25,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO RESERVE PEN - TABLET PEN E200 GREY",CONTOSO,GREY,308,"COMPUTERS ACCESSORIES",3,COMPUTERS,7.09,13.9,"2016-01-07 00:00:00",USD,1
372001,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1412534,63,1286,1,USD,0,FEMALE,"CORA BROWN","COLLEGE PARK",MD,MARYLAND,"UNITED STATES","NORTH AMERICA","1949-11-24 00:00:00",74,"UNITED STATES",UTAH,"2008-03-06 00:00:00","CONTOSO GENUINE LEATHER GRIP BELT E322 BLACK",CONTOSO,BLACK,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",39.76,77.99,"2016-01-07 00:00:00",USD,1
372001,2,"2016-01-07 00:00:00","2016-01-07 00:00:00",1412534,63,1669,3,USD,0,FEMALE,"CORA BROWN","COLLEGE PARK",MD,MARYLAND,"UNITED STATES","NORTH AMERICA","1949-11-24 00:00:00",74,"UNITED STATES",UTAH,"2008-03-06 00:00:00","MGS HAND GAMES MEN M300 BLACK","TAILSPIN TOYS",BLACK,701,"BOXED GAMES",7,"GAMES AND TOYS",3.17,6.89,"2016-01-07 00:00:00",USD,1
372002,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1718240,47,1299,7,USD,0,MALE,"DAVID SENN","LOS ANGELES",CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1986-11-07 00:00:00",37,"UNITED STATES",HAWAII,"2015-04-04 00:00:00","CONTOSO USB CABLE M250 BLUE",CONTOSO,BLUE,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",11.5,25,"2016-01-07 00:00:00",USD,1
372003,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",527409,19,1604,3,EUR,0,MALE,"FRANK BAUER",FISCHACH,BY,"FREISTAAT BAYERN",GERMANY,EUROPE,"1976-04-14 00:00:00",48,GERMANY,BERLIN,"2015-04-04 00:00:00","SV DVD 14-INCH PLAYER PORTABLE L100 BLACK","SOUTHRIDGE VIDEO",BLACK,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",86.14,259.99,"2016-01-07 00:00:00",EUR,0.9201
372003,2,"2016-01-07 00:00:00","2016-01-07 00:00:00",527409,19,141,4,EUR,0,MALE,"FRANK BAUER",FISCHACH,BY,"FREISTAAT BAYERN",GERMANY,EUROPE,"1976-04-14 00:00:00",48,GERMANY,BERLIN,"2015-04-04 00:00:00","ADVENTURE WORKS 15.6" LCD TV M130W SILVER","ADVENTURE WORKS",SILVER,201,TELEVISIONS,2,"TV AND VIDEO",152.94,299.99,"2016-01-07 00:00:00",EUR,0.9201
372003,3,"2016-01-07 00:00:00","2016-01-07 00:00:00",527409,19,83,2,EUR,0,MALE,"FRANK BAUER",FISCHACH,BY,"FREISTAAT BAYERN",GERMANY,EUROPE,"1976-04-14 00:00:00",48,GERMANY,BERLIN,"2015-04-04 00:00:00","NT WIRELESS BLUETOOTH STEREO HEADPHONES M402 SILVER","NORTHWIND TRADERS",SILVER,106,"BLUETOOTH HEADPHONES",1,AUDIO,45.98,99.99,"2016-01-07 00:00:00",EUR,0.9201
372004,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",711449,30,922,9,EUR,0,FEMALE,"AMINA PAGNOTTO","GHIARE DI CORNIGLIO",PR,PARMA,ITALY,EUROPE,"1955-04-03 00:00:00",69,ITALY,PESARO,"2008-01-12 00:00:00","SV USB DATA CABLE E600 GREY","SOUTHRIDGE VIDEO",GREY,308,"COMPUTERS ACCESSORIES",3,COMPUTERS,0.48,0.95,"2016-01-07 00:00:00",EUR,0.9201
372005,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,411,3,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","PROSEWARE LAPTOP15 M510 WHITE",PROSEWARE,WHITE,301,LAPTOPS,3,COMPUTERS,321.44,699,"2016-01-07 00:00:00",CAD,1.4133
372005,2,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,75,4,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","NT BLUETOOTH ACTIVE HEADPHONES E202 WHITE","NORTHWIND TRADERS",WHITE,106,"BLUETOOTH HEADPHONES",1,AUDIO,17.45,37.95,"2016-01-07 00:00:00",CAD,1.4133
372005,3,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,1620,3,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO DVD PLAYER M140 GOLD",CONTOSO,GOLD,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",28.05,60.99,"2016-01-07 00:00:00",CAD,1.4133
372005,4,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,2366,5,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO AIR CONDITIONER 7000BTU E0260 SILVER",CONTOSO,SILVER,807,"AIR CONDITIONERS",8,"HOME APPLIANCES",152.94,299.99,"2016-01-07 00:00:00",CAD,1.4133
372005,5,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,1652,8,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","CONTOSO DVD 12-INCH PLAYER PORTABLE M400 SILVER",CONTOSO,SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",82.77,179.99,"2016-01-07 00:00:00",CAD,1.4133
372005,6,"2016-01-07 00:00:00","2016-01-07 00:00:00",302130,9,1614,8,CAD,0,MALE,"SCOTT RAMIREZ",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1992-04-12 00:00:00",32,CANADA,"NORTHWEST TERRITORIES","2005-03-04 00:00:00","SV DVD 14-INCH PLAYER PORTABLE L100 WHITE","SOUTHRIDGE VIDEO",WHITE,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",86.14,259.99,"2016-01-07 00:00:00",CAD,1.4133
372006,1,"2016-01-07 00:00:00","2016-01-15 00:00:00",2095742,0,125,2,USD,8,FEMALE,"MICHELLE KRÜGER",GOODING,ID,IDAHO,"UNITED STATES","NORTH AMERICA","1942-08-03 00:00:00",82,ONLINE,ONLINE,"2010-01-01 00:00:00","ADVENTURE WORKS 19" COLOR DIGITAL TV E35 SILVER","ADVENTURE WORKS",SILVER,201,TELEVISIONS,2,"TV AND VIDEO",73.11,143.4,"2016-01-07 00:00:00",USD,1
372007,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1982994,61,1148,4,USD,0,FEMALE,"JANA BRYCHTOVÁ",NASHVILLE,TN,TENNESSEE,"UNITED STATES","NORTH AMERICA","1972-10-14 00:00:00",51,"UNITED STATES","SOUTH CAROLINA","2012-12-15 00:00:00","FABRIKAM BUDGET MOVIE-MAKER 1'' 25MM E400 BLACK",FABRIKAM,BLACK,405,CAMCORDERS,4,"CAMERAS AND CAMCORDERS",215.15,422,"2016-01-07 00:00:00",USD,1
372008,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1214363,53,183,1,USD,0,MALE,"WILLIAM GONZALEZ",EDISON,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","1985-09-06 00:00:00",39,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","SV 16XDVD M330 SILVER","SOUTHRIDGE VIDEO",SILVER,202,"VCD & DVD",2,"TV AND VIDEO",50.13,109,"2016-01-07 00:00:00",USD,1
372008,3,"2016-01-07 00:00:00","2016-01-07 00:00:00",1214363,53,1665,1,USD,0,MALE,"WILLIAM GONZALEZ",EDISON,GA,GEORGIA,"UNITED STATES","NORTH AMERICA","1985-09-06 00:00:00",39,"UNITED STATES",MONTANA,"2012-06-06 00:00:00","MGS HAND GAMES FOR 12-16 BOYS E600 YELLOW","TAILSPIN TOYS",YELLOW,701,"BOXED GAMES",7,"GAMES AND TOYS",2.54,4.99,"2016-01-07 00:00:00",USD,1
372010,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",784075,29,90,7,EUR,0,FEMALE,"GUSTAVA PALERMA",SANTADI,CA,CAGLIARI,ITALY,EUROPE,"1967-05-07 00:00:00",57,ITALY,ENNA,"2008-01-01 00:00:00","NT WIRELESS TRANSMITTER AND BLUETOOTH HEADPHONES M150 SILVER","NORTHWIND TRADERS",SILVER,106,"BLUETOOTH HEADPHONES",1,AUDIO,49.69,149.99,"2016-01-07 00:00:00",EUR,0.9201
372011,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",739625,29,1572,1,EUR,0,FEMALE,"CATERINA LETTIERE","SAN MARZANO OLIVETO",AT,ASTI,ITALY,EUROPE,"1955-12-06 00:00:00",68,ITALY,ENNA,"2008-01-01 00:00:00","SV DVD PLAYER M110 SILVER","SOUTHRIDGE VIDEO",SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",26.67,57.99,"2016-01-07 00:00:00",EUR,0.9201
372012,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",195521,6,468,1,AUD,0,MALE,"MITCHELL SAVILLE",DURACK,WA,"WESTERN AUSTRALIA",AUSTRALIA,AUSTRALIA,"1977-05-24 00:00:00",47,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","PROSEWARE LCD19W M100 BLACK",PROSEWARE,BLACK,304,MONITORS,3,COMPUTERS,82.32,179,"2016-01-07 00:00:00",AUD,1.4308
372012,2,"2016-01-07 00:00:00","2016-01-07 00:00:00",195521,6,1560,6,AUD,0,MALE,"MITCHELL SAVILLE",DURACK,WA,"WESTERN AUSTRALIA",AUSTRALIA,AUSTRALIA,"1977-05-24 00:00:00",47,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","THE PHONE COMPANY PDA PHONE 3.7 INCHES M340 WHITE","THE PHONE COMPANY",WHITE,504,"SMART PHONES & PDAS",5,"CELL PHONES",151.76,330,"2016-01-07 00:00:00",AUD,1.4308
372012,3,"2016-01-07 00:00:00","2016-01-07 00:00:00",195521,6,1094,2,AUD,0,MALE,"MITCHELL SAVILLE",DURACK,WA,"WESTERN AUSTRALIA",AUSTRALIA,AUSTRALIA,"1977-05-24 00:00:00",47,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","CONTOSO SLR CAMERA M144 GOLD",CONTOSO,GOLD,402,"DIGITAL SLR CAMERAS",4,"CAMERAS AND CAMCORDERS",152.68,332,"2016-01-07 00:00:00",AUD,1.4308
372012,4,"2016-01-07 00:00:00","2016-01-07 00:00:00",195521,6,171,4,AUD,0,MALE,"MITCHELL SAVILLE",DURACK,WA,"WESTERN AUSTRALIA",AUSTRALIA,AUSTRALIA,"1977-05-24 00:00:00",47,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","SV 16XDVD E340 BLACK","SOUTHRIDGE VIDEO",BLACK,202,"VCD & DVD",2,"TV AND VIDEO",45.53,99,"2016-01-07 00:00:00",AUD,1.4308
372012,5,"2016-01-07 00:00:00","2016-01-07 00:00:00",195521,6,2265,2,AUD,0,MALE,"MITCHELL SAVILLE",DURACK,WA,"WESTERN AUSTRALIA",AUSTRALIA,AUSTRALIA,"1977-05-24 00:00:00",47,AUSTRALIA,"WESTERN AUSTRALIA","2010-01-01 00:00:00","WWI CHANDELIER M615 BLUE","WIDE WORLD IMPORTERS",BLUE,806,LAMPS,8,"HOME APPLIANCES",105.76,229.99,"2016-01-07 00:00:00",AUD,1.4308
372013,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1042966,38,1259,2,GBP,0,MALE,"SEBASTIAN FRANKLIN",GOGINAN,CEREDIGION,CEREDIGION,"UNITED KINGDOM",EUROPE,"1977-04-04 00:00:00",47,"UNITED KINGDOM",BELFAST,"2015-04-04 00:00:00","CONTOSO CYBER SHOT DIGITAL CAMERAS ADAPTER E306 BLACK",CONTOSO,BLACK,406,"CAMERAS & CAMCORDERS ACCESSORIES",4,"CAMERAS AND CAMCORDERS",20.39,39.99,"2016-01-07 00:00:00",GBP,0.6859
372016,1,"2016-01-07 00:00:00","2016-01-07 00:00:00",1170323,42,1581,2,GBP,0,MALE,"KIERAN HOWARTH",TORBEG,ABERDEENSHIRE,ABERDEENSHIRE,"UNITED KINGDOM",EUROPE,"1964-09-12 00:00:00",59,"UNITED KINGDOM","NORTH DOWN","2009-12-15 00:00:00","SV DVD RECORDER L240 GOLD","SOUTHRIDGE VIDEO",GOLD,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",72.56,219,"2016-01-07 00:00:00",GBP,0.6859
372016,2,"2016-01-07 00:00:00","2016-01-07 00:00:00",1170323,42,6,3,GBP,0,MALE,"KIERAN HOWARTH",TORBEG,ABERDEENSHIRE,ABERDEENSHIRE,"UNITED KINGDOM",EUROPE,"1964-09-12 00:00:00",59,"UNITED KINGDOM","NORTH DOWN","2009-12-15 00:00:00","CONTOSO 2G MP3 PLAYER E200 BLACK",CONTOSO,BLACK,101,MP4&MP3,1,AUDIO,11,21.57,"2016-01-07 00:00:00",GBP,0.6859
373000,1,"2016-01-08 00:00:00","2016-01-14 00:00:00",1367439,0,2509,3,USD,6,FEMALE,"TAMMY OVERALL",ESCONDIDO,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1999-05-27 00:00:00",25,ONLINE,ONLINE,"2010-01-01 00:00:00","CONTOSO ORIGINAL K1M LI-ION STANDARD BATTERY E170 BLACK",CONTOSO,BLACK,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",2.07,4.06,"2016-01-08 00:00:00",USD,1
373000,2,"2016-01-08 00:00:00","2016-01-14 00:00:00",1367439,0,716,3,USD,6,FEMALE,"TAMMY OVERALL",ESCONDIDO,CA,CALIFORNIA,"UNITED STATES","NORTH AMERICA","1999-05-27 00:00:00",25,ONLINE,ONLINE,"2010-01-01 00:00:00","PROSEWARE HIGH SPEED LASER M2000 WHITE",PROSEWARE,WHITE,306,"PRINTERS, SCANNERS & FAX",3,COMPUTERS,69.25,209,"2016-01-08 00:00:00",USD,1
373002,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",1750554,48,1859,5,USD,0,FEMALE,"TONI MOREL","BLOOMFIELD TOWNSHIP",MI,MICHIGAN,"UNITED STATES","NORTH AMERICA","1990-08-18 00:00:00",34,"UNITED STATES",IDAHO,"2012-12-15 00:00:00","NT WASHER & DRYER 24IN M2400 BLUE","NORTHWIND TRADERS",BLUE,801,"WASHERS & DRYERS",8,"HOME APPLIANCES",836.45,1818.9,"2016-01-08 00:00:00",USD,1
373003,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",2082534,56,67,3,USD,0,MALE,"SERGIUSZ DUDA","MAPLE SHADE",NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1982-08-08 00:00:00",42,"UNITED STATES","NEW HAMPSHIRE","2015-01-01 00:00:00","NT BLUETOOTH STEREO HEADPHONES E52 BLACK","NORTHWIND TRADERS",BLACK,106,"BLUETOOTH HEADPHONES",1,AUDIO,13.1,25.69,"2016-01-08 00:00:00",USD,1
373004,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",460587,24,1765,3,EUR,0,MALE,"TORSTEN WEISZ","VIERSEN BEBERICH",NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,"1994-02-09 00:00:00",30,GERMANY,HESSEN,"2012-12-15 00:00:00","MGS AGE OF EMPIRES EXPANSION: THE RISE OF ROME X900","TAILSPIN TOYS",BLUE,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",198.39,598.8,"2016-01-08 00:00:00",EUR,0.9207
373005,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",1763365,65,342,2,USD,0,FEMALE,"PATRICIA MCCRAY",WAYNE,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1998-04-06 00:00:00",26,"UNITED STATES","WEST VIRGINIA","2012-01-01 00:00:00","FABRIKAM LAPTOP16 M6000 BLACK",FABRIKAM,BLACK,301,LAPTOPS,3,COMPUTERS,275.46,599,"2016-01-08 00:00:00",USD,1
373005,2,"2016-01-08 00:00:00","2016-01-08 00:00:00",1763365,65,1073,1,USD,0,FEMALE,"PATRICIA MCCRAY",WAYNE,NJ,"NEW JERSEY","UNITED STATES","NORTH AMERICA","1998-04-06 00:00:00",26,"UNITED STATES","WEST VIRGINIA","2012-01-01 00:00:00","A. DATUM SLR CAMERA 35" X358 ORANGE","A. DATUM",ORANGE,402,"DIGITAL SLR CAMERAS",4,"CAMERAS AND CAMCORDERS",194.82,588,"2016-01-08 00:00:00",USD,1
373007,1,"2016-01-08 00:00:00","2016-01-14 00:00:00",351747,0,103,2,CAD,6,FEMALE,"IRENE LEE",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1986-11-05 00:00:00",37,ONLINE,ONLINE,"2010-01-01 00:00:00","WWI WIRELESS BLUETOOTH STEREO HEADPHONES M270 BLACK","WIDE WORLD IMPORTERS",BLACK,106,"BLUETOOTH HEADPHONES",1,AUDIO,52.88,115,"2016-01-08 00:00:00",CAD,1.4106
373007,2,"2016-01-08 00:00:00","2016-01-14 00:00:00",351747,0,1455,5,CAD,6,FEMALE,"IRENE LEE",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1986-11-05 00:00:00",37,ONLINE,ONLINE,"2010-01-01 00:00:00","THE PHONE COMPANY PEN TOUCH SCREEN PHONES M320 GOLD","THE PHONE COMPANY",GOLD,503,"TOUCH SCREEN PHONES",5,"CELL PHONES",133.36,290,"2016-01-08 00:00:00",CAD,1.4106
373007,3,"2016-01-08 00:00:00","2016-01-14 00:00:00",351747,0,1902,2,CAD,6,FEMALE,"IRENE LEE",TORONTO,ON,ONTARIO,CANADA,"NORTH AMERICA","1986-11-05 00:00:00",37,ONLINE,ONLINE,"2010-01-01 00:00:00","FABRIKAM REFRIGERATOR 1.7CUFT E1200 WHITE",FABRIKAM,WHITE,802,REFRIGERATORS,8,"HOME APPLIANCES",66.27,129.99,"2016-01-08 00:00:00",CAD,1.4106
373008,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",536845,23,535,3,EUR,0,FEMALE,"BARBARA BÜRGER",LEIPZIG,SN,"FREISTAAT SACHSEN",GERMANY,EUROPE,"1968-09-04 00:00:00",56,GERMANY,HAMBURG,"2010-01-01 00:00:00","WWI LCD19W M100 WHITE","WIDE WORLD IMPORTERS",WHITE,304,MONITORS,3,COMPUTERS,82.32,179,"2016-01-08 00:00:00",EUR,0.9207
373008,2,"2016-01-08 00:00:00","2016-01-08 00:00:00",536845,23,2089,3,EUR,0,FEMALE,"BARBARA BÜRGER",LEIPZIG,SN,"FREISTAAT SACHSEN",GERMANY,EUROPE,"1968-09-04 00:00:00",56,GERMANY,HAMBURG,"2010-01-01 00:00:00","CONTOSO WATER HEATER 1.5GPM E0800 WHITE",CONTOSO,WHITE,804,"WATER HEATERS",8,"HOME APPLIANCES",131.28,257.5,"2016-01-08 00:00:00",EUR,0.9207
373008,3,"2016-01-08 00:00:00","2016-01-08 00:00:00",536845,23,1612,3,EUR,0,FEMALE,"BARBARA BÜRGER",LEIPZIG,SN,"FREISTAAT SACHSEN",GERMANY,EUROPE,"1968-09-04 00:00:00",56,GERMANY,HAMBURG,"2010-01-01 00:00:00","SV DVD 12-INCH PLAYER PORTABLE M400 WHITE","SOUTHRIDGE VIDEO",WHITE,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",82.77,179.99,"2016-01-08 00:00:00",EUR,0.9207
373008,4,"2016-01-08 00:00:00","2016-01-08 00:00:00",536845,23,65,2,EUR,0,FEMALE,"BARBARA BÜRGER",LEIPZIG,SN,"FREISTAAT SACHSEN",GERMANY,EUROPE,"1968-09-04 00:00:00",56,GERMANY,HAMBURG,"2010-01-01 00:00:00","WWI 2GB SPY VIDEO RECORDER PEN M300 PURPLE","WIDE WORLD IMPORTERS",PURPLE,104,"RECORDING PEN",1,AUDIO,83.24,181,"2016-01-08 00:00:00",EUR,0.9207
373009,1,"2016-01-08 00:00:00","2016-01-19 00:00:00",1064519,0,1589,4,GBP,11,FEMALE,"MATILDA DOBSON",SHOLDEN,KENT,KENT,"UNITED KINGDOM",EUROPE,"1956-02-02 00:00:00",68,ONLINE,ONLINE,"2010-01-01 00:00:00","SV DVD 38 DVD STORAGE BINDER E25 SILVER","SOUTHRIDGE VIDEO",SILVER,602,"MOVIE DVD",6,"MUSIC, MOVIES AND AUDIO BOOKS",5.09,9.99,"2016-01-08 00:00:00",GBP,0.6861
373010,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",538801,27,2492,6,EUR,0,FEMALE,"CHRISTINE KLUGE",STASSFURT,ST,SACHSEN-ANHALT,GERMANY,EUROPE,"2000-10-25 00:00:00",23,GERMANY,SACHSEN-ANHALT,"2008-08-08 00:00:00","CIGARETTE LIGHTER ADAPTER FOR CONTOSO PHONES E110 WHITE",CONTOSO,WHITE,505,"CELL PHONES ACCESSORIES",5,"CELL PHONES",12.74,24.99,"2016-01-08 00:00:00",EUR,0.9207
373010,2,"2016-01-08 00:00:00","2016-01-08 00:00:00",538801,27,2288,8,EUR,0,FEMALE,"CHRISTINE KLUGE",STASSFURT,ST,SACHSEN-ANHALT,GERMANY,EUROPE,"2000-10-25 00:00:00",23,GERMANY,SACHSEN-ANHALT,"2008-08-08 00:00:00","PROSEWARE CHANDELIER M0815 SILVER",PROSEWARE,SILVER,806,LAMPS,8,"HOME APPLIANCES",123.47,268.5,"2016-01-08 00:00:00",EUR,0.9207
373010,3,"2016-01-08 00:00:00","2016-01-08 00:00:00",538801,27,56,2,EUR,0,FEMALE,"CHRISTINE KLUGE",STASSFURT,ST,SACHSEN-ANHALT,GERMANY,EUROPE,"2000-10-25 00:00:00",23,GERMANY,SACHSEN-ANHALT,"2008-08-08 00:00:00","WWI 4GB VIDEO RECORDING PEN X200 YELLOW","WIDE WORLD IMPORTERS",YELLOW,104,"RECORDING PEN",1,AUDIO,98.07,296,"2016-01-08 00:00:00",EUR,0.9207
373011,1,"2016-01-08 00:00:00","2016-01-08 00:00:00",82415,4,440,2,AUD,0,MALE,"ZAC MCCOLL",WOODHILL,QLD,QUEENSLAND,AUSTRALIA,AUSTRALIA,"1961-12-31 00:00:00",62,AUSTRALIA,TASMANIA,"2010-01-01 00:00:00","WWI DESKTOP PC1.60 E1600 SILVER","WIDE WORLD IMPORTERS",SILVER,303,DESKTOPS,3,COMPUTERS,112.14,219.95,"2016-01-08 00:00:00",AUD,1.4267
374000,1,"2016-01-09 00:00:00","2016-01-09 00:00:00",1971983,48,737,5,USD,0,MALE,"LUCAS ACKERMAN","BUFFALO GROVE",IL,ILLINOIS,"UNITED STATES","NORTH AMERICA","1945-03-28 00:00:00",79,"UNITED STATES",IDAHO,"2012-12-15 00:00:00","PROSEWARE COLOR INK JET FAX, COPIER, PHONE M250 GREEN",PROSEWARE,GREEN,306,"PRINTERS, SCANNERS & FAX",3,COMPUTERS,73.12,159,"2016-01-09 00:00:00",USD,1
374000,2,"2016-01-09 00:00:00","2016-01-09 00:00:00",1971983,48,1735,3,USD,0,MALE,"LUCAS ACKERMAN","BUFFALO GROVE",IL,ILLINOIS,"UNITED STATES","NORTH AMERICA","1945-03-28 00:00:00",79,"UNITED STATES",IDAHO,"2012-12-15 00:00:00","MGS FLIGHT SIMULATOR 2004: A CENTURY OF FLIGHT E111","TAILSPIN TOYS",BLACK,702,"DOWNLOAD GAMES",7,"GAMES AND TOYS",14.28,28,"2016-01-09 00:00:00",USD,1
374000,3,"2016-01-09 00:00:00","2016-01-09 00:00:00",1971983,48,103,3,USD,0,MALE,"LUCAS ACKERMAN","BUFFALO GROVE",IL,ILLINOIS,"UNITED STATES","NORTH AMERICA","1945-03-28 00:00:00",79,"UNITED STATES",IDAHO,"2012-12-15 00:00:00","WWI WIRELESS BLUETOOTH STEREO HEADPHONES M270 BLACK","WIDE WORLD IMPORTERS",BLACK,106,"BLUETOOTH HEADPHONES",1,AUDIO,52.88,115,"2016-01-09 00:00:00",USD,1
